created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-07-14 02:37:33+00:00,4334,38,73,35,69,29,68
2023-07-14 02:37:48+00:00,4335,64,49,75,64,57,51
2023-07-14 02:38:35+00:00,4336,73,50,63,46,30,73
2023-07-14 02:39:03+00:00,4337,6,2,8,9,8,4
2023-07-13 18:29:56+00:00,4338,48,72,64,67,25,26
2023-07-13 18:30:42+00:00,4339,133,414,293,192,132,324
2023-07-13 18:31:09+00:00,4340,29,58,58,52,42,74
2023-07-13 18:31:36+00:00,4341,2,6,7,7,4,8
2023-07-13 18:32:47+00:00,4342,287,304,303,440,162,488
2023-07-13 18:33:03+00:00,4343,54,65,49,30,75,63
2023-07-13 18:33:24+00:00,4344,60,38,73,63,77,26
2023-07-13 18:33:51+00:00,4345,33,54,31,70,31,79
2023-07-13 18:34:33+00:00,4346,440,101,151,254,101,387
2023-07-13 18:35:00+00:00,4347,28,56,58,58,59,60
2023-07-13 18:35:16+00:00,4348,40,22,50,41,48,36
2023-07-13 18:35:32+00:00,4349,57,63,57,74,29,75
2023-07-13 18:35:49+00:00,4350,43,46,47,63,36,31
2023-07-13 18:36:10+00:00,4351,39,56,62,68,22,66
2023-07-13 18:36:38+00:00,4352,332,443,175,170,337,95
2023-07-13 18:37:06+00:00,4353,49,74,22,37,47,34
2023-07-13 18:37:49+00:00,4354,49,50,36,67,27,58
2023-07-13 18:38:50+00:00,4355,213,253,393,208,269,85
2023-07-13 18:39:22+00:00,4356,50,77,61,28,79,70
2023-07-13 18:39:37+00:00,4357,74,65,40,39,27,71
2023-07-13 18:39:54+00:00,4358,32,70,69,74,55,61
2023-07-13 18:40:10+00:00,4359,39,51,65,23,53,37
2023-07-13 18:41:18+00:00,4360,71,70,47,62,50,65
2023-07-13 18:41:58+00:00,4361,65,41,74,64,74,61
2023-07-13 18:42:38+00:00,4362,45,70,24,59,76,78
2023-07-13 18:42:58+00:00,4363,31,69,32,42,56,35
2023-07-13 18:43:33+00:00,4364,23,56,29,68,25,22
2023-07-13 18:44:04+00:00,4365,59,59,43,49,50,52
2023-07-13 18:44:25+00:00,4366,61,21,27,35,22,28
2023-07-13 18:45:30+00:00,4367,49,42,32,53,23,29
2023-07-13 18:45:55+00:00,4368,66,44,48,68,45,46
2023-07-13 18:46:23+00:00,4369,79,31,20,36,67,42
2023-07-13 18:47:59+00:00,4370,30,23,49,78,24,47
2023-07-13 18:48:26+00:00,4371,441,410,210,284,319,324
2023-07-13 18:50:11+00:00,4372,46,22,68,69,54,57
2023-07-13 18:50:28+00:00,4373,6,9,2,4,2,5
2023-07-13 18:50:44+00:00,4374,71,59,30,78,56,42
2023-07-13 18:51:36+00:00,4375,308,396,240,304,372,237
2023-07-13 18:52:04+00:00,4376,2,9,9,5,2,9
2023-07-13 18:52:31+00:00,4377,73,65,58,24,33,36
2023-07-13 18:52:50+00:00,4378,31,25,77,23,55,63
2023-07-13 18:53:05+00:00,4379,67,78,65,68,43,68
2023-07-13 18:53:45+00:00,4380,27,51,34,56,43,69
2023-07-13 18:54:25+00:00,4381,69,24,30,39,62,37
2023-07-13 18:54:52+00:00,4382,30,53,75,42,65,23
2023-07-13 18:55:07+00:00,4383,135,316,272,301,264,110
2023-07-13 18:55:39+00:00,4384,182,215,355,363,153,380
2023-07-13 18:55:55+00:00,4385,54,73,35,38,53,25
2023-07-13 18:56:11+00:00,4386,77,26,76,38,33,38
2023-07-13 18:57:31+00:00,4387,46,39,78,46,72,31
2023-07-13 18:57:46+00:00,4388,324,400,490,375,234,333
2023-07-13 18:58:02+00:00,4389,5,7,9,2,6,8
2023-07-13 18:58:43+00:00,4390,1,9,6,2,5,4
2023-07-13 18:59:11+00:00,4391,5,7,3,1,3,1
2023-07-13 19:00:03+00:00,4392,49,71,74,50,20,70
2023-07-13 19:00:52+00:00,4393,60,28,49,75,55,33
2023-07-13 19:01:10+00:00,4394,4,3,3,8,8,5
2023-07-13 19:01:49+00:00,4395,2,1,5,7,6,8
2023-07-13 19:02:11+00:00,4396,48,41,39,24,33,62
2023-07-13 19:02:29+00:00,4397,27,27,74,70,62,23
2023-07-13 19:02:57+00:00,4398,31,23,33,78,58,61
2023-07-13 19:03:55+00:00,4399,20,47,33,52,79,40
2023-07-13 19:04:10+00:00,4400,59,31,70,32,21,78
2023-07-13 19:05:18+00:00,4401,37,44,52,30,27,59
2023-07-13 19:06:10+00:00,4402,46,78,52,66,46,40
2023-07-13 19:07:01+00:00,4403,64,22,49,29,56,57
2023-07-13 19:07:17+00:00,4404,73,70,33,59,24,75
2023-07-13 19:07:49+00:00,4405,20,28,63,25,67,28
2023-07-13 19:08:16+00:00,4406,49,69,34,22,48,43
2023-07-13 19:08:33+00:00,4407,63,44,68,33,65,20
2023-07-13 19:08:50+00:00,4408,43,64,49,46,36,22
2023-07-13 19:09:05+00:00,4409,23,30,40,49,76,42
2023-07-13 19:10:35+00:00,4410,79,38,41,67,37,21
2023-07-13 19:11:44+00:00,4411,33,64,44,63,44,58
2023-07-13 19:12:02+00:00,4412,39,66,33,75,34,77
2023-07-13 19:12:18+00:00,4413,66,26,39,70,22,42
2023-07-13 19:12:46+00:00,4414,72,77,33,34,49,40
2023-07-13 19:13:40+00:00,4415,78,66,56,52,42,67
2023-07-13 19:14:08+00:00,4416,2,9,2,9,3,9
2023-07-13 19:14:24+00:00,4417,410,114,451,187,414,218
2023-07-13 19:14:40+00:00,4418,21,60,36,78,41,76
2023-07-13 19:15:17+00:00,4419,58,24,43,72,57,34
2023-07-13 19:15:33+00:00,4420,8,7,4,2,3,1
2023-07-13 19:16:02+00:00,4421,39,61,22,67,62,25
2023-07-14 02:14:57+00:00,4422,29,67,45,42,67,51
2023-07-14 02:15:13+00:00,4423,29,43,29,47,68,22
2023-07-14 02:15:29+00:00,4424,40,77,27,78,31,24
2023-07-14 02:15:45+00:00,4425,66,66,79,75,30,43
2023-07-14 02:16:04+00:00,4426,25,50,69,37,75,68
2023-07-14 02:16:20+00:00,4427,51,39,54,30,35,42
2023-07-14 02:16:37+00:00,4428,5,3,2,4,5,1
2023-07-14 02:16:53+00:00,4429,56,28,47,63,51,34
2023-07-14 02:35:21+00:00,4430,61,29,29,33,60,72
2023-07-14 02:36:25+00:00,4431,30,75,69,58,54,67
2023-07-14 02:36:48+00:00,4432,79,22,46,65,68,49
2023-07-14 02:37:20+00:00,4433,467,266,462,485,437,393
2023-07-14 02:37:43+00:00,4434,64,39,77,36,23,40
2023-07-14 02:37:58+00:00,4435,61,24,22,60,58,62
2023-07-14 02:38:45+00:00,4436,64,25,70,47,63,25
2023-07-14 02:39:13+00:00,4437,317,370,181,385,288,365
2023-07-13 18:30:06+00:00,4438,95,367,354,464,477,478
2023-07-13 18:30:52+00:00,4439,78,31,63,27,22,35
2023-07-13 18:31:19+00:00,4440,75,44,27,26,38,49
2023-07-13 18:31:46+00:00,4441,56,57,29,45,29,26
2023-07-13 18:32:57+00:00,4442,341,427,305,92,284,156
2023-07-13 18:33:13+00:00,4443,30,55,45,34,26,61
2023-07-13 18:33:34+00:00,4444,64,49,43,76,40,45
2023-07-13 18:34:01+00:00,4445,48,41,69,53,55,39
2023-07-13 18:34:43+00:00,4446,59,62,45,48,27,61
2023-07-13 18:35:10+00:00,4447,25,64,22,31,72,76
2023-07-13 18:35:26+00:00,4448,69,32,46,35,40,56
2023-07-13 18:35:42+00:00,4449,83,191,188,199,172,269
2023-07-13 18:35:59+00:00,4450,64,42,49,20,42,20
2023-07-13 18:36:20+00:00,4451,40,71,61,34,62,73
2023-07-13 18:36:48+00:00,4452,75,21,47,31,33,75
2023-07-13 18:37:16+00:00,4453,79,51,23,59,43,54
2023-07-13 18:37:59+00:00,4454,55,35,79,37,49,40
2023-07-13 18:39:00+00:00,4455,27,27,74,31,43,44
2023-07-13 18:39:32+00:00,4456,29,62,48,53,40,30
2023-07-13 18:39:47+00:00,4457,72,34,52,36,23,43
2023-07-13 18:40:04+00:00,4458,36,60,63,74,79,26
2023-07-13 18:40:20+00:00,4459,32,50,74,69,77,64
2023-07-13 18:41:28+00:00,4460,42,32,60,73,35,78
2023-07-13 18:42:08+00:00,4461,434,143,391,120,326,159
2023-07-13 18:42:48+00:00,4462,66,64,20,54,20,36
2023-07-13 18:43:08+00:00,4463,71,21,69,39,75,24
2023-07-13 18:43:43+00:00,4464,67,31,48,72,45,67
2023-07-13 18:44:14+00:00,4465,52,76,51,41,23,29
2023-07-13 18:44:35+00:00,4466,38,61,32,32,56,42
2023-07-13 18:45:40+00:00,4467,69,61,46,54,70,73
2023-07-13 18:46:05+00:00,4468,33,25,42,44,77,42
2023-07-13 18:46:33+00:00,4469,33,58,61,34,58,21
2023-07-13 18:48:09+00:00,4470,487,377,382,277,367,224
2023-07-13 18:48:36+00:00,4471,36,24,25,27,46,56
2023-07-13 18:50:21+00:00,4472,92,293,416,419,120,488
2023-07-13 18:50:38+00:00,4473,75,49,27,32,27,31
2023-07-13 18:50:54+00:00,4474,5,7,7,9,2,4
2023-07-13 18:51:46+00:00,4475,65,79,25,45,33,42
2023-07-13 18:52:14+00:00,4476,61,30,67,64,67,33
2023-07-13 18:52:41+00:00,4477,48,20,50,28,57,57
2023-07-13 18:53:00+00:00,4478,29,79,70,25,53,48
2023-07-13 18:53:15+00:00,4479,63,71,72,46,45,79
2023-07-13 18:53:55+00:00,4480,60,30,56,36,34,26
2023-07-13 18:54:35+00:00,4481,55,71,58,42,24,34
2023-07-13 18:55:02+00:00,4482,69,48,72,22,55,27
2023-07-13 18:55:17+00:00,4483,46,24,38,23,61,36
2023-07-13 18:55:49+00:00,4484,22,25,28,34,42,79
2023-07-13 18:56:05+00:00,4485,28,34,20,68,41,27
2023-07-13 18:56:21+00:00,4486,20,28,24,70,48,52
2023-07-13 18:57:41+00:00,4487,46,65,55,50,55,79
2023-07-13 18:57:56+00:00,4488,32,69,58,24,52,34
2023-07-13 18:58:12+00:00,4489,58,29,32,71,67,57
2023-07-13 18:58:53+00:00,4490,3,6,1,8,5,3
2023-07-13 18:59:21+00:00,4491,78,41,22,27,63,69
2023-07-13 19:00:13+00:00,4492,71,34,62,60,20,36
2023-07-13 19:01:02+00:00,4493,28,56,48,28,68,45
2023-07-13 19:01:20+00:00,4494,59,60,56,68,56,51
2023-07-13 19:01:59+00:00,4495,4,1,4,1,1,8
2023-07-13 19:02:21+00:00,4496,53,70,65,21,67,35
2023-07-13 19:02:39+00:00,4497,391,337,446,479,485,260
2023-07-13 19:03:07+00:00,4498,34,59,57,33,46,37
2023-07-13 19:04:05+00:00,4499,21,43,67,68,41,28
2023-07-13 19:04:20+00:00,4500,46,26,70,42,71,78
2023-07-13 19:05:28+00:00,4501,48,58,49,53,41,52
2023-07-13 19:06:20+00:00,4502,62,27,32,20,53,23
2023-07-13 19:07:11+00:00,4503,55,28,58,50,45,71
2023-07-13 19:07:27+00:00,4504,56,59,62,42,35,35
2023-07-13 19:07:59+00:00,4505,341,205,251,499,141,317
2023-07-13 19:08:26+00:00,4506,67,79,32,79,76,77
2023-07-13 19:08:43+00:00,4507,58,56,61,54,39,79
2023-07-13 19:09:00+00:00,4508,50,76,22,45,47,49
2023-07-13 19:09:15+00:00,4509,214,119,409,300,347,451
2023-07-13 19:10:45+00:00,4510,59,72,33,54,21,56
2023-07-13 19:11:54+00:00,4511,397,307,218,440,422,440
2023-07-13 19:12:12+00:00,4512,69,73,67,34,20,61
2023-07-13 19:12:28+00:00,4513,7,3,1,7,1,2
2023-07-13 19:12:56+00:00,4514,32,49,70,37,63,41
2023-07-13 19:13:50+00:00,4515,47,78,20,73,75,65
2023-07-13 19:14:18+00:00,4516,58,32,77,33,45,31
2023-07-13 19:14:34+00:00,4517,64,68,36,65,22,75
2023-07-13 19:14:50+00:00,4518,79,38,41,37,64,77
2023-07-13 19:15:27+00:00,4519,76,45,43,54,46,61
2023-07-13 19:15:43+00:00,4520,7,3,9,6,9,9
2023-07-13 19:16:12+00:00,4521,35,67,59,27,58,77
2023-07-14 02:15:07+00:00,4522,384,437,179,160,368,363
2023-07-14 02:15:23+00:00,4523,58,25,44,29,62,39
2023-07-14 02:15:39+00:00,4524,20,37,68,54,35,73
2023-07-14 02:15:55+00:00,4525,7,6,1,8,1,6
2023-07-14 02:16:14+00:00,4526,24,55,29,30,72,31
2023-07-14 02:16:30+00:00,4527,20,28,76,67,32,58
2023-07-14 02:16:47+00:00,4528,67,65,32,73,67,61
2023-07-14 02:17:03+00:00,4529,380,163,471,131,338,147
2023-07-14 02:35:31+00:00,4530,9,5,4,5,8,2
2023-07-14 02:36:35+00:00,4531,4,5,9,3,6,9
2023-07-14 02:36:58+00:00,4532,57,35,35,79,60,77
2023-07-14 02:37:30+00:00,4533,22,30,77,51,74,24
2023-07-14 02:37:53+00:00,4534,68,30,79,36,33,54
2023-07-14 02:38:08+00:00,4535,49,22,71,25,73,30
2023-07-14 02:38:55+00:00,4536,79,51,37,26,25,64
2023-07-14 02:39:23+00:00,4537,41,49,26,44,76,23
2023-07-13 18:30:16+00:00,4538,9,3,5,3,3,5
2023-07-13 18:31:02+00:00,4539,31,75,77,79,35,31
2023-07-13 18:31:29+00:00,4540,50,64,35,40,32,26
2023-07-13 18:31:56+00:00,4541,22,66,72,79,33,73
2023-07-13 18:33:07+00:00,4542,8,9,9,3,7,5
2023-07-13 18:33:23+00:00,4543,39,20,68,39,73,78
2023-07-13 18:33:44+00:00,4544,463,428,488,377,236,432
2023-07-13 18:34:11+00:00,4545,72,23,66,56,34,73
2023-07-13 18:34:53+00:00,4546,64,58,74,23,51,32
2023-07-13 18:35:20+00:00,4547,41,41,25,72,42,70
2023-07-13 18:35:36+00:00,4548,28,64,67,28,71,79
2023-07-13 18:35:52+00:00,4549,53,41,51,25,57,44
2023-07-13 18:36:09+00:00,4550,26,62,43,37,56,73
2023-07-13 18:36:30+00:00,4551,74,64,61,66,69,27
2023-07-13 18:36:58+00:00,4552,5,9,5,8,9,1
2023-07-13 18:37:26+00:00,4553,71,55,44,64,29,35
2023-07-13 18:38:09+00:00,4554,44,74,48,40,73,47
2023-07-13 18:39:10+00:00,4555,74,61,61,39,77,59
2023-07-13 18:39:42+00:00,4556,40,46,58,58,74,64
2023-07-13 18:39:57+00:00,4557,47,72,61,51,72,24
2023-07-13 18:40:14+00:00,4558,28,21,79,55,75,74
2023-07-13 18:40:30+00:00,4559,36,51,27,68,57,40
2023-07-13 18:41:38+00:00,4560,57,68,49,25,44,25
2023-07-13 18:42:18+00:00,4561,31,57,26,48,41,49
2023-07-13 18:42:58+00:00,4562,57,57,70,78,78,42
2023-07-13 18:43:18+00:00,4563,78,72,27,54,63,31
2023-07-13 18:43:53+00:00,4564,76,58,60,59,25,63
2023-07-13 18:44:24+00:00,4565,42,49,45,32,39,54
2023-07-13 18:44:45+00:00,4566,40,55,61,37,56,27
2023-07-13 18:45:50+00:00,4567,73,52,33,59,77,47
2023-07-13 18:46:15+00:00,4568,494,493,238,86,138,198
2023-07-13 18:46:43+00:00,4569,79,48,57,31,71,52
2023-07-13 18:48:19+00:00,4570,61,48,29,37,26,47
2023-07-13 18:48:46+00:00,4571,74,40,45,29,25,62
2023-07-13 18:50:31+00:00,4572,77,56,57,40,48,31
2023-07-13 18:50:48+00:00,4573,28,48,46,21,72,76
2023-07-13 18:51:04+00:00,4574,44,24,68,41,27,34
2023-07-13 18:51:56+00:00,4575,58,30,71,63,63,43
2023-07-13 18:52:24+00:00,4576,42,67,47,30,72,60
2023-07-13 18:52:51+00:00,4577,52,73,22,60,62,40
2023-07-13 18:53:10+00:00,4578,4,3,3,1,8,8
2023-07-13 18:53:25+00:00,4579,63,52,29,31,22,30
2023-07-13 18:54:05+00:00,4580,77,70,46,70,37,42
2023-07-13 18:54:45+00:00,4581,470,99,322,390,401,96
2023-07-13 18:55:12+00:00,4582,43,52,74,33,35,32
2023-07-13 18:55:27+00:00,4583,58,40,70,52,48,38
2023-07-13 18:55:59+00:00,4584,44,79,45,61,59,56
2023-07-13 18:56:15+00:00,4585,53,26,77,65,78,37
2023-07-13 18:56:31+00:00,4586,46,75,79,66,59,78
2023-07-13 18:57:51+00:00,4587,54,30,66,73,69,46
2023-07-13 18:58:06+00:00,4588,78,55,29,43,47,65
2023-07-13 18:58:22+00:00,4589,46,41,46,43,50,52
2023-07-13 18:59:03+00:00,4590,45,39,75,31,61,62
2023-07-13 18:59:31+00:00,4591,23,24,60,49,74,46
2023-07-13 19:00:23+00:00,4592,27,26,64,73,79,50
2023-07-13 19:01:12+00:00,4593,44,68,76,48,59,64
2023-07-13 19:01:30+00:00,4594,28,52,24,61,56,66
2023-07-13 19:02:09+00:00,4595,79,78,70,41,59,65
2023-07-13 19:02:31+00:00,4596,96,89,226,107,190,407
2023-07-13 19:02:49+00:00,4597,8,4,2,5,2,4
2023-07-13 19:03:17+00:00,4598,23,42,42,79,22,69
2023-07-13 19:04:15+00:00,4599,280,411,488,305,428,214
2023-07-13 19:04:30+00:00,4600,41,47,37,58,38,34
2023-07-13 19:05:38+00:00,4601,56,73,42,46,37,24
2023-07-13 19:06:30+00:00,4602,38,71,23,21,29,40
2023-07-13 19:07:21+00:00,4603,31,37,58,20,44,64
2023-07-13 19:07:37+00:00,4604,47,55,69,29,50,51
2023-07-13 19:08:09+00:00,4605,33,26,73,71,56,77
2023-07-13 19:08:36+00:00,4606,59,60,68,73,79,61
2023-07-13 19:08:53+00:00,4607,24,34,69,47,68,63
2023-07-13 19:09:10+00:00,4608,34,33,63,59,45,49
2023-07-13 19:09:25+00:00,4609,78,52,51,23,21,57
2023-07-13 19:10:55+00:00,4610,45,24,54,54,34,50
2023-07-13 19:12:04+00:00,4611,23,68,56,75,32,32
2023-07-13 19:12:22+00:00,4612,43,33,63,72,24,73
2023-07-13 19:12:38+00:00,4613,49,65,63,24,27,61
2023-07-13 19:13:06+00:00,4614,64,64,26,24,52,38
2023-07-13 19:14:00+00:00,4615,69,78,51,46,61,44
2023-07-13 19:14:28+00:00,4616,21,74,70,55,41,66
2023-07-13 19:14:44+00:00,4617,1,5,4,6,4,4
2023-07-13 19:15:00+00:00,4618,79,59,51,58,32,74
2023-07-13 19:15:37+00:00,4619,75,71,31,45,31,32
2023-07-13 19:15:53+00:00,4620,55,75,56,38,34,45
2023-07-13 19:16:22+00:00,4621,78,68,68,37,28,78
2023-07-14 02:15:17+00:00,4622,6,9,8,9,9,7
2023-07-14 02:15:33+00:00,4623,33,77,49,58,41,72
2023-07-14 02:15:49+00:00,4624,68,36,37,48,71,42
2023-07-14 02:16:05+00:00,4625,34,29,76,75,37,34
2023-07-14 02:16:24+00:00,4626,51,58,31,34,20,26
2023-07-14 02:16:40+00:00,4627,265,302,136,304,333,394
2023-07-14 02:16:57+00:00,4628,27,59,68,41,51,24
2023-07-14 02:17:13+00:00,4629,41,25,74,21,56,61
2023-07-14 02:35:41+00:00,4630,31,59,23,79,40,70
2023-07-14 02:36:45+00:00,4631,46,56,79,67,72,69
2023-07-14 02:37:08+00:00,4632,49,63,30,36,30,30
2023-07-14 02:37:40+00:00,4633,192,150,217,193,207,99
2023-07-14 02:38:03+00:00,4634,52,28,67,70,28,33
2023-07-14 02:38:18+00:00,4635,51,78,66,52,59,74
2023-07-14 02:39:05+00:00,4636,197,427,131,496,147,420
2023-07-14 02:39:33+00:00,4637,48,45,61,78,34,68
2023-07-13 18:30:26+00:00,4638,166,188,266,407,409,260
2023-07-13 18:31:12+00:00,4639,40,63,58,68,68,64
2023-07-13 18:31:39+00:00,4640,67,68,76,78,69,42
2023-07-13 18:32:06+00:00,4641,38,69,21,72,79,25
2023-07-13 18:33:17+00:00,4642,37,60,38,43,41,77
2023-07-13 18:33:33+00:00,4643,60,25,59,36,53,59
2023-07-13 18:33:54+00:00,4644,24,42,51,51,35,59
2023-07-13 18:34:21+00:00,4645,77,76,54,63,59,75
2023-07-13 18:35:03+00:00,4646,38,53,61,52,69,58
2023-07-13 18:35:30+00:00,4647,50,21,76,68,66,35
2023-07-13 18:35:46+00:00,4648,35,42,50,64,72,32
2023-07-13 18:36:02+00:00,4649,43,23,59,68,53,22
2023-07-13 18:36:19+00:00,4650,58,33,65,63,71,27
2023-07-13 18:36:40+00:00,4651,5,5,1,5,8,6
2023-07-13 18:37:08+00:00,4652,61,74,31,77,25,72
2023-07-13 18:37:36+00:00,4653,21,45,64,66,39,65
2023-07-13 18:38:19+00:00,4654,6,8,7,2,2,9
2023-07-13 18:39:20+00:00,4655,68,25,53,26,59,58
2023-07-13 18:39:52+00:00,4656,50,28,32,64,53,38
2023-07-13 18:40:07+00:00,4657,39,73,59,36,36,35
2023-07-13 18:40:24+00:00,4658,44,38,71,64,28,24
2023-07-13 18:40:40+00:00,4659,79,43,76,68,27,26
2023-07-13 18:41:48+00:00,4660,78,49,48,29,73,20
2023-07-13 18:42:28+00:00,4661,40,49,42,44,33,44
2023-07-13 18:43:08+00:00,4662,61,43,64,77,78,46
2023-07-13 18:43:28+00:00,4663,21,37,75,25,20,37
2023-07-13 18:44:03+00:00,4664,73,38,71,32,47,76
2023-07-13 18:44:34+00:00,4665,34,51,65,38,67,69
2023-07-13 18:44:55+00:00,4666,9,3,3,5,3,9
2023-07-13 18:46:00+00:00,4667,55,50,69,47,67,74
2023-07-13 18:46:25+00:00,4668,68,57,22,20,28,40
2023-07-13 18:46:53+00:00,4669,68,37,76,36,36,40
2023-07-13 18:48:29+00:00,4670,79,77,75,57,57,75
2023-07-13 18:48:56+00:00,4671,37,25,76,34,53,50
2023-07-13 18:50:41+00:00,4672,36,46,32,79,66,20
2023-07-13 18:50:58+00:00,4673,35,51,75,27,73,54
2023-07-13 18:51:14+00:00,4674,296,192,160,178,308,116
2023-07-13 18:52:06+00:00,4675,65,30,54,64,67,57
2023-07-13 18:52:34+00:00,4676,32,41,23,20,58,76
2023-07-13 18:53:01+00:00,4677,28,56,50,49,23,79
2023-07-13 18:53:20+00:00,4678,30,77,39,66,68,50
2023-07-13 18:53:35+00:00,4679,70,48,55,50,25,44
2023-07-13 18:54:15+00:00,4680,53,41,58,76,31,47
2023-07-13 18:54:55+00:00,4681,49,30,79,73,20,39
2023-07-13 18:55:22+00:00,4682,51,72,32,59,21,58
2023-07-13 18:55:37+00:00,4683,242,151,83,392,164,471
2023-07-13 18:56:09+00:00,4684,35,47,59,46,56,22
2023-07-13 18:56:25+00:00,4685,47,25,69,40,68,43
2023-07-13 18:56:41+00:00,4686,32,45,60,40,57,70
2023-07-13 18:58:01+00:00,4687,65,49,49,75,22,43
2023-07-13 18:58:16+00:00,4688,44,35,38,34,20,60
2023-07-13 18:58:32+00:00,4689,3,2,1,5,9,6
2023-07-13 18:59:13+00:00,4690,8,3,5,4,3,3
2023-07-13 18:59:41+00:00,4691,26,60,23,30,25,66
2023-07-13 19:00:33+00:00,4692,72,75,37,57,68,78
2023-07-13 19:01:22+00:00,4693,82,182,302,87,467,244
2023-07-13 19:01:40+00:00,4694,25,41,22,32,29,68
2023-07-13 19:02:19+00:00,4695,5,5,5,4,2,4
2023-07-13 19:02:41+00:00,4696,376,199,312,158,207,498
2023-07-13 19:02:59+00:00,4697,38,77,58,28,40,64
2023-07-13 19:03:27+00:00,4698,26,51,79,49,65,70
2023-07-13 19:04:25+00:00,4699,35,66,30,79,69,59
2023-07-13 19:04:40+00:00,4700,26,66,73,61,59,42
2023-07-13 19:05:48+00:00,4701,8,6,3,9,6,8
2023-07-13 19:06:40+00:00,4702,25,56,34,33,61,32
2023-07-13 19:07:31+00:00,4703,355,349,286,177,143,414
2023-07-13 19:07:47+00:00,4704,46,32,48,47,69,65
2023-07-13 19:08:19+00:00,4705,104,463,248,234,133,253
2023-07-13 19:08:46+00:00,4706,89,466,188,287,193,197
2023-07-13 19:09:03+00:00,4707,28,63,54,49,26,46
2023-07-13 19:09:20+00:00,4708,73,58,43,25,20,22
2023-07-13 19:09:35+00:00,4709,48,49,26,25,27,73
2023-07-13 19:11:05+00:00,4710,44,74,21,63,47,75
2023-07-13 19:12:14+00:00,4711,70,28,48,32,61,41
2023-07-13 19:12:32+00:00,4712,79,50,77,33,29,52
2023-07-13 19:12:48+00:00,4713,64,67,33,58,27,78
2023-07-13 19:13:16+00:00,4714,33,37,52,34,34,40
2023-07-13 19:14:10+00:00,4715,6,7,6,4,5,4
2023-07-13 19:14:38+00:00,4716,47,61,29,33,73,63
2023-07-13 19:14:54+00:00,4717,40,76,49,42,71,26
2023-07-13 19:15:10+00:00,4718,76,39,57,62,42,59
2023-07-13 19:15:47+00:00,4719,39,62,72,60,33,22
2023-07-13 19:16:03+00:00,4720,29,36,26,47,77,51
2023-07-13 19:16:32+00:00,4721,33,76,58,58,70,36
2023-07-14 02:15:27+00:00,4722,48,27,50,48,76,41
2023-07-14 02:15:43+00:00,4723,78,51,37,30,24,53
2023-07-14 02:15:59+00:00,4724,48,66,26,59,64,35
2023-07-14 02:16:15+00:00,4725,30,62,76,32,30,70
2023-07-14 02:16:34+00:00,4726,72,67,69,63,54,61
2023-07-14 02:16:50+00:00,4727,3,8,3,8,1,1
2023-07-14 02:17:07+00:00,4728,50,49,42,36,21,42
2023-07-14 02:17:23+00:00,4729,9,2,2,4,7,2
2023-07-14 02:35:51+00:00,4730,77,20,70,23,77,79
2023-07-14 02:36:55+00:00,4731,44,31,64,67,31,33
2023-07-14 02:37:18+00:00,4732,61,29,61,75,37,36
2023-07-14 02:37:50+00:00,4733,65,71,37,20,39,63
2023-07-14 02:38:13+00:00,4734,62,25,48,74,73,57
2023-07-14 02:38:28+00:00,4735,20,62,73,43,28,20
2023-07-14 02:39:15+00:00,4736,41,32,26,65,40,60
2023-07-14 02:39:43+00:00,4737,40,58,68,45,24,37
2023-07-13 18:30:36+00:00,4738,431,87,468,370,97,85
2023-07-13 18:31:22+00:00,4739,59,33,79,23,42,55
2023-07-13 18:31:49+00:00,4740,67,38,62,44,52,74
2023-07-13 18:32:16+00:00,4741,48,63,62,28,35,73
2023-07-13 18:33:27+00:00,4742,58,71,57,68,22,73
2023-07-13 18:33:43+00:00,4743,35,28,55,52,56,63
2023-07-13 18:34:04+00:00,4744,47,73,30,38,55,22
2023-07-13 18:34:31+00:00,4745,65,39,35,63,67,29
2023-07-13 18:35:13+00:00,4746,39,58,53,60,52,50
2023-07-13 18:35:40+00:00,4747,43,26,47,64,65,73
2023-07-13 18:35:56+00:00,4748,74,74,48,58,21,36
2023-07-13 18:36:12+00:00,4749,74,55,61,47,42,39
2023-07-13 18:36:29+00:00,4750,50,76,79,40,79,37
2023-07-13 18:36:50+00:00,4751,41,57,78,72,32,47
2023-07-13 18:37:18+00:00,4752,73,59,48,26,56,40
2023-07-13 18:37:46+00:00,4753,50,30,20,77,77,65
2023-07-13 18:38:29+00:00,4754,9,7,7,4,6,4
2023-07-13 18:39:30+00:00,4755,40,68,36,59,43,37
2023-07-13 18:40:02+00:00,4756,76,21,38,51,78,35
2023-07-13 18:40:17+00:00,4757,23,20,42,76,62,39
2023-07-13 18:40:34+00:00,4758,29,29,20,31,57,39
2023-07-13 18:40:50+00:00,4759,4,1,3,8,6,5
2023-07-13 18:41:58+00:00,4760,42,50,24,74,63,47
2023-07-13 18:42:38+00:00,4761,77,76,77,77,56,58
2023-07-13 18:43:18+00:00,4762,24,51,73,74,25,79
2023-07-13 18:43:38+00:00,4763,395,432,357,316,422,366
2023-07-13 18:44:13+00:00,4764,60,44,28,24,63,46
2023-07-13 18:44:44+00:00,4765,63,77,42,21,27,40
2023-07-13 18:45:05+00:00,4766,28,59,74,72,64,56
2023-07-13 18:46:10+00:00,4767,40,38,38,49,52,67
2023-07-13 18:46:35+00:00,4768,325,144,205,318,376,147
2023-07-13 18:47:03+00:00,4769,31,59,79,21,46,49
